ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
013429.OF,东兴鑫享6个月滚动持有C,东兴基金,中国邮政储蓄银行,债券型,20211117,,,20211025,,0.4245,0.3,0.1,,1.0,0.0001,,中债综合全价(总值)指数收益率,L,债券型,契约型开放式,,20211129,20220517,O
013428.OF,东兴鑫享6个月滚动持有A,东兴基金,中国邮政储蓄银行,债券型,20211117,,,20211025,,1.5987,0.3,0.1,,1.0,0.0001,,中债综合全价(总值)指数收益率,L,债券型,契约型开放式,,20211129,20220517,O
013186.OF,长城恒利纯债A,长城基金,恒丰银行,债券型,20211117,,,20211111,,2.02,0.3,0.1,,1.0,0.0001,,中债综合全价指数收益率,L,债券型,契约型开放式,,20211124,20211124,O
013187.OF,长城恒利纯债C,长城基金,恒丰银行,债券型,20211117,,,20211111,,0.0001,0.3,0.1,,1.0,0.0001,,中债综合全价指数收益率,L,债券型,契约型开放式,,20211124,20211124,O
013887.OF,华商新能源汽车C,华商基金,浙商银行,混合型,20211117,,,20211101,,5.5782,1.2,0.2,,1.0,0.0001,,中证新能源汽车指数收益率*70%+中债总全价(总值)指数收益率*20%+中证港股通综合指数收益率*10%,L,混合型,契约型开放式,,20220216,20220216,O
013886.OF,华商新能源汽车A,华商基金,浙商银行,混合型,20211117,,,20211101,,14.687,1.2,0.2,,1.0,0.0001,,中证新能源汽车指数收益率*70%+中债总全价(总值)指数收益率*20%+中证港股通综合指数收益率*10%,L,混合型,契约型开放式,,20220216,20220216,O
014265.OF,新华鼎利E,新华基金,中国民生银行,债券型,20211117,,,,,,0.3,0.1,,1.0,,,中债综合全价指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型开放式,,20211117,20211117,O
012523.OF,国联高质量成长A,国联基金,中国农业银行,混合型,20211116,,,20211101,,8.9047,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20220215,20220215,O
013375.OF,平安元鑫120天滚动持有中短债A,平安基金,招商银行,债券型,20211116,,,20210827,,0.5265,0.2,0.05,,1.0,0.0001,,中债新综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20211222,20220316,O
012189.OF,华安优势龙头C,华安基金,中国银行,混合型,20211116,,,20211012,,1.3312,1.2,0.2,,1.0,0.0001,,中证800指数收益率*50%+中证港股通综合指数收益率*30%+中债综合全价指数收益率*20%,L,混合型,契约型开放式,,20220215,20220215,O
013649.OF,长信稳丰C,长信基金,恒丰银行,债券型,20211116,,,20211108,,0.0003,0.3,0.1,,1.0,0.0001,,中债综合指数收益率,L,债券型,契约型开放式,,20211123,20211123,O
012065.OF,嘉实民安添复一年持有A,嘉实基金,中国民生银行,混合型,20211116,,,20210929,,20.523,0.8,0.2,,1.0,0.0001,,中债总全价指数收益率*90%+中证800股票指数收益率*5%+恒生指数收益率*5%(人民币计价),L,混合型,契约型开放式,,20220321,20221116,O
012524.OF,国联高质量成长C,国联基金,中国农业银行,混合型,20211116,,,20211101,,0.1955,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20220215,20220215,O
013902.OF,华安众享180天持有C,华安基金,中国工商银行,债券型,20211116,,,20211101,,0.4027,0.3,0.05,,1.0,0.0001,,中债综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20211130,20220516,O
013390.OF,华夏成长先锋一年持有C,华夏基金,中国建设银行,混合型,20211116,,,20211101,,4.6687,1.2,0.2,,1.0,0.0001,,中证800指数收益率*60%+中证港股通综合指数收益率*20%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20211129,20221116,O
013389.OF,华夏成长先锋一年持有A,华夏基金,中国建设银行,混合型,20211116,,,20211101,,14.1191,1.2,0.2,,1.0,0.0001,,中证800指数收益率*60%+中证港股通综合指数收益率*20%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20211129,20221116,O
012188.OF,华安优势龙头A,华安基金,中国银行,混合型,20211116,,,20211012,,11.2587,1.2,0.2,,1.0,0.0001,,中证800指数收益率*50%+中证港股通综合指数收益率*30%+中债综合全价指数收益率*20%,L,混合型,契约型开放式,,20220215,20220215,O
013647.OF,汇添富经典价值成长一年持有,汇添富基金,招商银行,混合型,20211116,,,20211103,,5.8889,1.0,0.15,,1.0,0.001,,中证800指数收益率*60%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,L,混合型,契约型开放式,,20211222,20221116,O
012931.OF,平安双季盈6个月持有A,平安基金,招商银行,债券型,20211116,,,20210922,,1.4809,0.3,0.1,,1.0,0.0001,,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,L,债券型,契约型开放式,,20211227,20220516,O
012900.OF,招商创业板指数增强A,招商基金,中国银河,股票型,20211116,,,20211011,,0.1003,1.2,0.1,,1.0,0.0001,,创业板指数收益率*95%+中国人民银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20211124,20211124,O
012066.OF,嘉实民安添复一年持有C,嘉实基金,中国民生银行,混合型,20211116,,,20210929,,0.7987,0.8,0.2,,1.0,0.0001,,中债总全价指数收益率*90%+中证800股票指数收益率*5%+恒生指数收益率*5%(人民币计价),L,混合型,契约型开放式,,20220321,20221116,O
012932.OF,平安双季盈6个月持有C,平安基金,招商银行,债券型,20211116,,,20210922,,0.7202,0.3,0.1,,1.0,0.0001,,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,L,债券型,契约型开放式,,20211227,20220516,O
013809.OF,易方达稳悦120天滚动持有短债C,易方达基金,中国农业银行,债券型,20211116,,,20211101,,0.0244,0.2,0.05,,1.0,0.0001,,中债综合财富(1年以下)指数收益率*92%+一年期定期存款基准利率(税后)*8%,L,债券型,契约型开放式,,20220217,20220316,O
013107.OF,华夏先进制造龙头A,华夏基金,招商银行,混合型,20211116,,,20210907,,1.1846,1.2,0.2,,1.0,0.0001,,中证800指数收益率*60%+中证港股通综合指数收益率*20%+中债综合(全价)指数收益率*20%,L,混合型,契约型开放式,,20220105,20220105,O
013108.OF,华夏先进制造龙头C,华夏基金,招商银行,混合型,20211116,,,20210907,,1.0788,1.2,0.2,,1.0,0.0001,,中证800指数收益率*60%+中证港股通综合指数收益率*20%+中债综合(全价)指数收益率*20%,L,混合型,契约型开放式,,20220105,20220105,O
013901.OF,华安众享180天持有A,华安基金,中国工商银行,债券型,20211116,,,20211101,,5.1184,0.3,0.05,,1.0,0.0001,,中债综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20211130,20220516,O
012901.OF,招商创业板指数增强C,招商基金,中国银河,股票型,20211116,,,20211011,,2.7895,1.2,0.1,,1.0,0.0001,,创业板指数收益率*95%+中国人民银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20211124,20211124,O
013808.OF,易方达稳悦120天滚动持有短债A,易方达基金,中国农业银行,债券型,20211116,,,20211101,,2.5184,0.2,0.05,,1.0,0.0001,,中债综合财富(1年以下)指数收益率*92%+一年期定期存款基准利率(税后)*8%,L,债券型,契约型开放式,,20220217,20220316,O
013648.OF,长信稳丰A,长信基金,恒丰银行,债券型,20211116,,,20211108,,20.0005,0.3,0.1,,1.0,0.0001,,中债综合指数收益率,L,债券型,契约型开放式,,20211123,20211123,O
013376.OF,平安元鑫120天滚动持有中短债C,平安基金,招商银行,债券型,20211116,,,20210827,,2.6177,0.2,0.05,,1.0,0.0001,,中债新综合财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20211222,20220316,O
970093.OF,兴证资管金麒麟均衡优选A,兴证资管,招商银行,混合型,20211115,,,,,,0.6,0.2,,1.0,,,沪深300指数收益率*55%+恒生指数收益率(使用估值汇率折算)*25%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20211208,20221208,O
970094.OF,兴证资管金麒麟均衡优选B,兴证资管,招商银行,混合型,20211115,,,20211115,,,0.6,0.2,,1.0,,,沪深300指数收益率*55%+恒生指数收益率(使用估值汇率折算)*25%+上证国债指数收益率*20%,L,混合型,契约型开放式,,,20211115,O
012761.OF,华泰柏瑞上证红利ETF联接A,华泰柏瑞基金,招商银行,股票型,20211115,,,20211025,,0.4976,0.5,0.1,,1.0,0.0001,,上证红利指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20211123,20211123,O
970095.OF,兴证资管金麒麟均衡优选C,兴证资管,招商银行,混合型,20211115,,,,,,0.6,0.2,,1.0,,,沪深300指数收益率*55%+恒生指数收益率(使用估值汇率折算)*25%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20211208,20221208,O
013968.OF,广发恒享一年持有C,广发基金,华夏银行,混合型,20211115,,,20211111,,39.3635,0.6,0.15,,1.0,0.0001,,中证全债指数收益率*85%+沪深300指数收益率*10%+人民币计价的恒生指数收益率*5%,L,混合型,契约型开放式,,20220117,20221115,O
013967.OF,广发恒享一年持有A,广发基金,华夏银行,混合型,20211115,,,20211111,,67.8636,0.6,0.15,,1.0,0.0001,,中证全债指数收益率*85%+沪深300指数收益率*10%+人民币计价的恒生指数收益率*5%,L,混合型,契约型开放式,,20220117,20221115,O
012762.OF,华泰柏瑞上证红利ETF联接C,华泰柏瑞基金,招商银行,股票型,20211115,,,20211025,,2.1984,0.5,0.1,,1.0,0.0001,,上证红利指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20211123,20211123,O
013079.OF,方正富邦策略轮动C,方正富邦基金,交通银行,混合型,20211112,,,20211018,,0.485,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,L,混合型,契约型开放式,,20220211,20220211,O
013525.OF,富国悦享回报12个月持有C,富国基金,中国建设银行,混合型,20211112,,,20211028,,0.4923,0.7,0.15,,1.0,0.0001,,中债综合财富指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率(使用估值汇率折算)*10%,L,混合型,契约型开放式,,20220303,20221114,O
013885.OF,交银阿尔法C,交银施罗德基金,中国建设银行,混合型,20211112,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*75%+中证综合债券指数收益率*25%,L,混合型,契约型开放式,,20211112,20211113,O
013458.OF,华夏鼎业三个月定开C,华夏基金,兴业银行,债券型,20211112,,,20211025,,0.0026,0.3,0.1,,1.0,0.0001,,中债综合指数收益率,L,债券型,契约型开放式,,20220214,20220214,O
890005.OF,长江尊利A,长江资管,招商银行,债券型,20211112,,,20211112,,,0.6,0.15,,1.0,,,中债新综合全价(总值)指数*85%+沪深300指数收益率*10%+金融机构人民币活期存款利率(税后)*5%,L,债券型,契约型开放式,,20211220,20211220,O
013524.OF,富国悦享回报12个月持有A,富国基金,中国建设银行,混合型,20211112,,,20211028,,6.7459,0.7,0.15,,1.0,0.0001,,中债综合财富指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率(使用估值汇率折算)*10%,L,混合型,契约型开放式,,20220303,20221114,O
014106.OF,融通成长30C,融通基金,中国工商银行,混合型,20211112,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*50%,L,灵活配置型,契约型开放式,,20211112,20211115,O
014112.OF,嘉实对冲套利C,嘉实基金,招商银行,混合型,20211112,,,,,,1.0,0.2,,1.0,,,一年期银行定期存款收益率(税后),L,混合型,契约型开放式,,20211112,20211112,O
013971.OF,长江尊利C,长江资管,招商银行,债券型,20211112,,,,,,0.6,0.15,,1.0,,,中债新综合全价(总值)指数*85%+沪深300指数收益率*10%+金融机构人民币活期存款利率(税后)*5%,L,债券型,契约型开放式,,20211220,20211220,O
014109.OF,融通内需驱动C,融通基金,中国工商银行,混合型,20211112,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*80%+中债综合全价(总值)指数收益率*20%,L,混合型,契约型开放式,,20211112,20211115,O
013703.OF,招商添福1年定开,招商基金,中国邮政储蓄银行,债券型,20211112,,,20211011,,115.0051,0.3,0.1,,1.0,0.0001,,中债综合(全价)指数收益率,L,债券型,契约型开放式,,20221114,20221114,O
013078.OF,方正富邦策略轮动A,方正富邦基金,交通银行,混合型,20211112,,,20211018,,6.0674,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,L,混合型,契约型开放式,,20220211,20220211,O
013457.OF,华夏鼎业三个月定开A,华夏基金,兴业银行,债券型,20211112,,,20211025,,26.3025,0.3,0.1,,1.0,0.0001,,中债综合指数收益率,L,债券型,契约型开放式,,20220214,20220214,O
013786.OF,兴全积极配置C,兴证全球基金,浦发银行,混合型,20211112,,,20211108,,2.0705,1.1,0.15,,1.0,0.0001,,中证偏股型基金指数收益率*70%+MSCI世界指数(MSCI World Index)收益率(使用估值汇率折算)*15%+中债综合(全价)指数收益率*10%+上海黄金交易所Au99.99现货实盘合约收盘价收益率*5%,L,混合型,契约型开放式,,20241112,20241112,O
013883.OF,交银启明C,交银施罗德基金,中国建设银行,混合型,20211112,,,,,,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,L,混合型,契约型开放式,,20211112,20211113,O
013716.OF,国联恒利纯债A,国联基金,南京银行,债券型,20211111,,,20211027,,2.6102,0.3,0.1,,1.0,0.0001,,中债综合指数(全价)收益率,L,债券型,契约型开放式,,20211206,20211206,O
013494.OF,华泰柏瑞锦元,华泰柏瑞基金,浦发银行,债券型,20211111,,,20211104,,10.0015,0.3,0.1,,1.0,0.001,,中债综合全价指数收益率,L,债券型,契约型开放式,,20211118,20211118,O
013717.OF,国联恒利纯债C,国联基金,南京银行,债券型,20211111,,,20211027,,0.0001,0.3,0.1,,1.0,0.0001,,中债综合指数(全价)收益率,L,债券型,契约型开放式,,20211206,20211206,O
013935.OF,长江红利回报C,长江资管,交通银行,混合型,20211110,,,20211028,,0.9315,1.2,0.2,,1.0,0.001,,中证红利指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20220208,20220208,O
012177.OF,华泰保兴价值成长C,华泰保兴基金,招商证券,混合型,20211110,,,20210909,,1.4263,1.2,0.15,,1.0,10.0,,沪深300指数收益率*80%+中债总指数(全价)收益率*20%,L,混合型,契约型开放式,,20211210,20211210,O
013692.OF,兴华安恒纯债C,兴华基金,恒丰银行,债券型,20211110,,,20211101,,0.0012,0.3,0.1,,1.0,0.0001,,中债综合全价(总值)指数收益率,L,债券型,契约型开放式,,20211112,20211112,O
013934.OF,长江红利回报A,长江资管,交通银行,混合型,20211110,,,20211028,,4.4045,1.2,0.2,,1.0,0.001,,中证红利指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20220208,20220208,O
014167.OF,永赢华嘉信用债C,永赢基金,上海银行,债券型,20211110,,,,,,0.3,0.05,,1.0,,,中债-信用债总指数(财富)收益率,L,债券型,契约型开放式,,20211110,20211110,O
014043.OF,银华心怡C,银华基金,招商银行,混合型,20211110,,,,,,1.2,0.2,,1.0,,,中证800指数收益率*60%+恒生指数收益率*20%+中证全债指数收益率*20%,L,灵活配置型,契约型开放式,,20211110,20211110,O
010641.OF,财通稳进回报6个月持有C,财通基金,中国邮政储蓄银行,混合型,20211110,,,20211011,,1.1973,0.3,0.1,,1.0,0.0001,,中债综合指数收益率*75%+沪深300指数收益率*20%+恒生指数收益率*5%,L,混合型,契约型开放式,,20211206,20220509,O
013787.OF,交银智选星光C,交银施罗德基金,中国光大银行,混合型,20211110,,,20211025,,5.6358,1.0,0.2,,1.0,0.0001,,中证偏股型基金指数收益率*90%+中债综合全价指数收益率*10%,L,混合型,契约型开放式,,20221110,20221110,O
013963.OF,华夏创新视野一年持有C,华夏基金,平安银行,混合型,20211110,,,20211027,,9.0185,1.2,0.2,,1.0,0.0001,,中证500指数收益率*60%+中证港股通综合指数收益率*20%+上证国债指数收益率*20%,L,混合型,契约型开放式,,20211124,20221110,O
