ts_code,name,invest_type,category
016874.OF,广发远见智选C,混合型,混合型-偏股
016621.OF,平安盈诚积极配置6个月持有A,混合型,混合型-偏股
017288.OF,中欧瑾和E,灵活配置型,混合型-平衡
017407.OF,长信颐天平衡养老(FOF)Y,混合型,混合型-偏股
016961.OF,浙商汇金平稳增长一年持有,混合型,混合型-偏股
017385.OF,申万菱信稳健养老Y,混合型,混合型-偏股
017409.OF,长信颐年平衡养老(FOF)Y,混合型,混合型-偏股
017408.OF,长信颐和养老(FOF)Y,混合型,混合型-偏股
017397.OF,嘉实福康稳健养老目标一年持有Y,混合型,混合型-偏股
017393.OF,泰康福泽积极养老目标五年持有Y,混合型,混合型-偏股
017391.OF,泰康福安稳健养老一年持有Y,混合型,混合型-偏股
017296.OF,嘉实养老2040五年Y,混合型,混合型-偏股
017410.OF,农银养老2035Y,混合型,混合型-偏股
016288.OF,大成消费机遇C,混合型,混合型-偏股
017411.OF,农银养老2045五年Y,混合型,混合型-偏股
017327.OF,嘉实民安添岁稳健养老一年持有Y,混合型,混合型-偏股
017382.OF,国富平衡养老三年持有Y,混合型,混合型-偏股
013571.OF,天弘养老目标2030一年持有,混合型,混合型-偏股
017395.OF,招商和悦均衡养老三年(FOF)Y,混合型,混合型-偏股
016075.OF,华夏智造升级A,混合型,混合型-偏股
016287.OF,大成消费机遇A,混合型,混合型-偏股
017405.OF,兴业养老2035Y,混合型,混合型-偏股
017392.OF,泰康福泰平衡养老FOFY,混合型,混合型-偏股
017338.OF,嘉实悦康稳健养老一年持有Y,混合型,混合型-偏股
016076.OF,华夏智造升级C,混合型,混合型-偏股
017319.OF,嘉实安康稳健养老目标一年持有Y,混合型,混合型-偏股
017341.OF,摩根锦程稳健养老目标一年(FOF)Y,混合型,混合型-偏股
017320.OF,浦银安盛颐和稳健养老一年Y,混合型,混合型-偏股
017322.OF,中加安瑞稳健养老一年Y,混合型,混合型-偏股
017388.OF,上银恒泰稳健养老目标一年持有期Y,混合型,混合型-偏股
017398.OF,民生加银康宁平衡养老(FOF)Y,混合型,混合型-偏股
017321.OF,浦银安盛颐享稳健养老目标一年持有Y,混合型,混合型-偏股
017340.OF,易方达汇智平衡养老(FOF)Y,混合型,混合型-偏股
016645.OF,富国恒享回报12个月持有A,混合型,混合型-偏股
017386.OF,兴全安泰积极养老目标五年Y,混合型,混合型-偏股
017403.OF,广发养老2050五年持有Y,混合型,混合型-偏股
017110.OF,景顺长城新兴成长C,混合型,混合型-偏股
017399.OF,民生加银康泰养老目标日期2040三年持有Y,混合型,混合型-偏股
017372.OF,汇添富添福增长稳健养老目标一年持有Y,混合型,混合型-偏股
016646.OF,富国恒享回报12个月持有C,混合型,混合型-偏股
017384.OF,兴全安泰稳健养老一年持有Y,混合型,混合型-偏股
017402.OF,广发养老2040三年持有Y,混合型,混合型-偏股
017339.OF,易方达汇欣平衡养老三年持有Y,混合型,混合型-偏股
017331.OF,易方达汇康稳健养老目标一年持有Y,混合型,混合型-偏股
017387.OF,兴全安悦稳健养老一年持有Y,混合型,混合型-偏股
017330.OF,银河颐年稳健养老目标一年持有Y,混合型,混合型-偏股
017373.OF,汇添富添福睿享稳健养老目标一年持有Y,混合型,混合型-偏股
017197.OF,华宝新兴成长C,混合型,混合型-偏股
017361.OF,汇添富养老2040五年Y,混合型,混合型-偏股
017367.OF,汇添富添福睿选稳健养老目标一年持有Y,混合型,混合型-偏股
017295.OF,长城恒康稳健养老一年Y,混合型,混合型-偏股
017371.OF,汇添富添福汇盈稳健养老目标一年持有Y,混合型,混合型-偏股
017368.OF,汇添富添福盈和稳健养老目标一年持有Y,混合型,混合型-偏股
017406.OF,中银添禧丰禄稳健养老目标一年持有Y,混合型,混合型-偏股
017342.OF,摩根锦程均衡养老(FOF)Y,混合型,混合型-偏股
017355.OF,天弘永裕平衡养老目标三年Y,混合型,混合型-偏股
017375.OF,南方养老2030三年Y,混合型,混合型-偏股
017381.OF,鹏华养老2045三年Y,混合型,混合型-偏股
017377.OF,南方养老2040三年Y,混合型,混合型-偏股
017287.OF,国投瑞银稳健养老一年Y,混合型,混合型-偏股
017343.OF,万家稳健养老(FOF)Y,混合型,混合型-偏股
017360.OF,华夏养老2035三年Y,混合型,混合型-偏股
017335.OF,银华尊和养老2030三年持有Y,混合型,混合型-偏股
017333.OF,平安养老目标日期2030一年持有Y,混合型,混合型-偏股
017318.OF,中欧预见稳瑞Y,混合型,混合型-偏股
017352.OF,工银养老2045三年持有Y,混合型,混合型-偏股
017167.OF,景顺长城策略精选C,灵活配置型,混合型-平衡
017348.OF,华安优享稳健养老目标一年持有Y,混合型,混合型-偏股
017357.OF,华夏安盈稳健养老目标一年持有Y,混合型,混合型-偏股
017374.OF,南方富誉稳健养老一年Y,混合型,混合型-偏股
017378.OF,广发安裕稳健养老目标一年持有Y,混合型,混合型-偏股
017363.OF,华夏稳健养老一年Y,混合型,混合型-偏股
017346.OF,华商嘉逸养老目标日期2040三年持有Y,混合型,混合型-偏股
017170.OF,景顺长城优势企业C,混合型,混合型-偏股
017317.OF,中欧预见养老2050五年Y,混合型,混合型-偏股
017345.OF,华商嘉悦平衡养老FOFY,混合型,混合型-偏股
017362.OF,华夏养老2050五年Y,混合型,混合型-偏股
017349.OF,华安平衡养老目标三年持有Y,混合型,混合型-偏股
017364.OF,南方富祥稳健养老目标一年持有Y,混合型,混合型-偏股
017354.OF,天弘永裕稳健养老一年Y,混合型,混合型-偏股
017350.OF,华安养老2040三年持有Y,混合型,混合型-偏股
017302.OF,国泰民安养老2040三年Y,混合型,混合型-偏股
017370.OF,银华尊和养老2040三年持有Y,混合型,混合型-偏股
017359.OF,华夏保守养老Y,混合型,混合型-偏股
017383.OF,广发均衡养老目标三年持有Y,混合型,混合型-偏股
017334.OF,平安养老2035Y,混合型,混合型-偏股
017316.OF,易方达汇诚养老2038三年Y,混合型,混合型-偏股
017380.OF,鹏华养老2035三年Y,混合型,混合型-偏股
017353.OF,工银养老2050五年持有Y,混合型,混合型-偏股
017356.OF,华夏安康稳健养老目标一年持有Y,混合型,混合型-偏股
017297.OF,易方达汇诚养老2033三年Y,混合型,混合型-偏股
017358.OF,南方富瑞稳健养老目标一年持有Y,混合型,混合型-偏股
017351.OF,工银养老2040三年持有Y,混合型,混合型-偏股
017336.OF,平安稳健养老一年Y,混合型,混合型-偏股
017376.OF,南方养老2035三年Y,混合型,混合型-偏股
017365.OF,华夏福源养老目标日期2045三年持有Y,混合型,混合型-偏股
017337.OF,平安兴诚Y,混合型,混合型-偏股
017344.OF,万家养老2035三年Y,混合型,混合型-偏股
017326.OF,博时颐泽稳健养老一年持有Y,混合型,混合型-偏股
017369.OF,银华尊颐稳健养老目标一年持有Y,混合型,混合型-偏股
017294.OF,富国鑫年Y,混合型,混合型-偏股
017347.OF,华安稳健养老一年Y,混合型,混合型-偏股
015289.OF,格林高股息优选A,混合型,混合型-偏股
017271.OF,华宝稳健养老一年Y,混合型,混合型-偏股
015719.OF,财通资管均衡臻选C,混合型,混合型-偏股
015718.OF,财通资管均衡臻选A,混合型,混合型-偏股
016676.OF,南方君誉A,混合型,混合型-偏股
015290.OF,格林高股息优选C,混合型,混合型-偏股
016677.OF,南方君誉C,混合型,混合型-偏股
016848.OF,中欧高端装备C,股票型,主动股票型
017213.OF,汇安资产轮动C,灵活配置型,混合型-平衡
017151.OF,华夏睿磐泰兴C,混合型,混合型-偏股
016847.OF,中欧高端装备A,股票型,主动股票型
017259.OF,景顺长城稳健养老目标三年Y,混合型,混合型-偏股
017252.OF,工银稳健养老一年持有Y,混合型,混合型-偏股
017212.OF,银华尊尚稳健养老一年持有Y,混合型,混合型-偏股
017229.OF,交银养老2035三年Y,混合型,混合型-偏股
017272.OF,招商和惠养老目标日期2040三年持有Y,混合型,混合型-偏股
013915.OF,大成红利优选一年持有C,混合型,混合型-偏股
017251.OF,工银养老2035三年持有Y,混合型,混合型-偏股
017255.OF,易方达汇智稳健养老一年Y,混合型,混合型-偏股
017239.OF,鹏华长治稳健养老目标一年持有期Y,混合型,混合型-偏股
017240.OF,中银安康平衡养老三年Y,混合型,混合型-偏股
017257.OF,建信优享稳健养老一年Y,混合型,混合型-偏股
017249.OF,嘉实养老2050五年Y,混合型,混合型-偏股
017099.OF,摩根民生需求C,股票型,主动股票型
017281.OF,华商嘉悦稳健养老目标一年持有Y,混合型,混合型-偏股
017246.OF,万家聚优稳健养老目标一年持有Y,混合型,混合型-偏股
017263.OF,富国鑫旺均衡养老三年持有Y,混合型,混合型-偏股
017241.OF,万家平衡养老三年(FOF)Y,混合型,混合型-偏股
017254.OF,汇添富养老2050五年Y,混合型,混合型-偏股
013914.OF,大成红利优选一年持有A,混合型,混合型-偏股
017268.OF,天弘养老2035三年Y,混合型,混合型-偏股
017273.OF,银华尊和养老2035三年持有Y,混合型,混合型-偏股
017243.OF,中欧预见稳健养老一年持有Y,混合型,混合型-偏股
017236.OF,南方富元稳健养老一年Y,混合型,混合型-偏股
017260.OF,富国鑫旺稳健养老一年持有Y,混合型,混合型-偏股
017283.OF,民生加银康宁稳健养老一年Y,混合型,混合型-偏股
017098.OF,摩根领先优选C,混合型,混合型-偏股
017274.OF,博时颐泽平衡养老三年持有Y,混合型,混合型-偏股
017270.OF,招商和悦稳健养老一年Y,混合型,混合型-偏股
017242.OF,南方养老2045三年Y,混合型,混合型-偏股
017250.OF,嘉实养老2030三年Y,混合型,混合型-偏股
017237.OF,天弘永丰稳健养老目标一年持有Y,混合型,混合型-偏股
017279.OF,广发稳健养老目标一年持有Y,混合型,混合型-偏股
017280.OF,广发安泰稳健养老一年持有Y,混合型,混合型-偏股
017277.OF,中欧预见养老2035三年Y,混合型,混合型-偏股
017276.OF,华安民享稳健养老目标一年持有Y,混合型,混合型-偏股
017275.OF,华安养老2030三年Y,混合型,混合型-偏股
017248.OF,华夏养老2045三年Y,混合型,混合型-偏股
017258.OF,建信普泽养老目标日期2040三年持有Y,混合型,混合型-偏股
016445.OF,中泰研究精选6个月持有C,股票型,主动股票型
017278.OF,中银安康稳健养老一年Y,混合型,混合型-偏股
017235.OF,交银安享稳健养老一年Y,混合型,混合型-偏股
016444.OF,中泰研究精选6个月持有A,股票型,主动股票型
017247.OF,华夏养老2040三年Y,混合型,混合型-偏股
017256.OF,汇添富养老2030三年Y,混合型,混合型-偏股
017282.OF,大成养老2040三年持有Y,混合型,混合型-偏股
017253.OF,易方达汇诚养老2043三年Y,混合型,混合型-偏股
015980.OF,光大高端装备A,混合型,混合型-偏股
015981.OF,光大高端装备C,混合型,混合型-偏股
016340.OF,银河价值成长A,混合型,混合型-偏股
016341.OF,银河价值成长C,混合型,混合型-偏股
016274.OF,华泰保兴鑫成优选A,混合型,混合型-偏股
016275.OF,华泰保兴鑫成优选C,混合型,混合型-偏股
015262.OF,易方达如意兴安一年持有C,混合型,混合型-偏股
015261.OF,易方达如意兴安一年持有A,混合型,混合型-偏股
015605.OF,华安动力领航C,混合型,混合型-偏股
015704.OF,易米开泰C,混合型,混合型-偏股
016803.OF,摩根双息平衡C,平衡型,混合型-平衡
015703.OF,易米开泰A,混合型,混合型-偏股
016988.OF,景顺长城大中华人民币C,混合型,混合型-偏股
015235.OF,国寿安保稳泽两年持有A,混合型,混合型-偏股
015604.OF,华安动力领航A,混合型,混合型-偏股
015236.OF,国寿安保稳泽两年持有C,混合型,混合型-偏股
016981.OF,银河核心优势C,混合型,混合型-偏股
016796.OF,长安鑫富领先C,灵活配置型,混合型-平衡
016624.OF,银华卓信成长精选C,混合型,混合型-偏股
014798.OF,富国融悦12个月持有C,混合型,混合型-偏股
015319.OF,南方浩誉稳健18个月持有C,混合型,混合型-偏股
016954.OF,万家和谐增长C,混合型,混合型-偏股
016623.OF,银华卓信成长精选A,混合型,混合型-偏股
014797.OF,富国融悦12个月持有A,混合型,混合型-偏股
015318.OF,南方浩誉稳健18个月持有A,混合型,混合型-偏股
016564.OF,华安安顺C,灵活配置型,混合型-平衡
016742.OF,华安大中华升级C,股票型,主动股票型
016317.OF,同泰积极配置3个月持有C,股票型,主动股票型
016316.OF,同泰积极配置3个月持有A,股票型,主动股票型
016490.OF,华安慧萃组合精选3个月持有C,混合型,混合型-偏股
016766.OF,中欧行业景气一年持有A,混合型,混合型-偏股
016599.OF,富国睿利定期开放C,混合型,混合型-偏股
016767.OF,中欧行业景气一年持有C,混合型,混合型-偏股
017090.OF,景顺长城能源基建C,混合型,混合型-偏股
015421.OF,南方浩鑫稳健优选6个月持有A,混合型,混合型-偏股
016159.OF,汇添富数字经济核心产业一年持有D,混合型,混合型-偏股
015422.OF,南方浩鑫稳健优选6个月持有C,混合型,混合型-偏股
016158.OF,汇添富数字经济核心产业一年持有C,混合型,混合型-偏股
016157.OF,汇添富数字经济核心产业一年持有A,混合型,混合型-偏股
016919.OF,摩根智慧互联C,股票型,主动股票型
016552.OF,诺德策略回报C,股票型,主动股票型
016921.OF,摩根香港精选港股通C,混合型,混合型-偏股
016920.OF,摩根整合驱动C,灵活配置型,混合型-平衡
016551.OF,诺德策略回报A,股票型,主动股票型
015885.OF,中欧港股数字经济C,混合型,混合型-偏股
015884.OF,中欧港股数字经济A,混合型,混合型-偏股
016739.OF,嘉实领航聚利稳健配置6个月持有C,混合型,混合型-偏股
015940.OF,华夏聚信一年持有A,混合型,混合型-偏股
015941.OF,华夏聚信一年持有C,混合型,混合型-偏股
016637.OF,博道和瑞多元稳健6个月持有A,混合型,混合型-偏股
016775.OF,中信建投红利智选C,混合型,混合型-偏股
016774.OF,中信建投红利智选A,混合型,混合型-偏股
016638.OF,博道和瑞多元稳健6个月持有C,混合型,混合型-偏股
016907.OF,国泰海通善吾养老目标日期2045五年持有A,混合型,混合型-偏股
016924.OF,广发百发大数据策略价值C,灵活配置型,混合型-平衡
015217.OF,鹏扬成长领航A,混合型,混合型-偏股
015218.OF,鹏扬成长领航C,混合型,混合型-偏股
016946.OF,国泰海通善元稳健养老目标一年持有A,混合型,混合型-偏股
016950.OF,鹏华睿投C,灵活配置型,混合型-平衡
016906.OF,景顺长城品质投资C,混合型,混合型-偏股
015792.OF,金鹰稳进配置六个月持有A,混合型,混合型-偏股
